발생경찰서,지역관서,발생일시,발생일자,월,발생시간대,요일구분,경기도,고양시,덕양구,행정동,주소,발생장소,범죄수법(발생),죄명
경기고양경찰서,행신지구대,2024-12-15 14:00:00,2024-12-15,12,14시,1-일,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 335-113번지 ,기타,기타(특수물절도),절도
경기고양경찰서,행신3파출소,2024-12-15 12:00:00,2024-12-15,12,12시,1-일,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 93-3번지 ,노상,오토바이절도,절도
경기고양경찰서,화정지구대,2024-12-15 01:15:00,2024-12-15,12,01시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 968-4번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-12-15 01:00:00,2024-12-15,12,01시,1-일,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 344번지 ,아파트,,폭력
경기고양경찰서,신도지구대,2024-12-15 00:00:00,2024-12-15,12,00시,1-일,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 915번지 ,기타,자전거절도,절도
경기고양경찰서,신도지구대,2024-12-15 00:00:00,2024-12-15,12,00시,1-일,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,주차장,,폭력
경기고양경찰서,원당지구대,2024-12-14 23:30:00,2024-12-14,12,23시,7-토,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 500-17번지 ,기타,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-12-14 19:15:00,2024-12-14,12,19시,7-토,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-12-14 19:05:00,2024-12-14,12,19시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 998번지 ,기타,,폭력
경기고양경찰서,행신지구대,2024-12-14 15:30:00,2024-12-14,12,15시,7-토,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 85-2번지 ,기타,자전거절도,절도
경기고양경찰서,도래울지구대,2024-12-14 14:10:00,2024-12-14,12,14시,7-토,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 47-49번지 ,노상,,폭력
경기고양경찰서,신도지구대,2024-12-14 12:06:00,2024-12-14,12,12시,7-토,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 625-2번지 ,상점,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-12-14 10:00:00,2024-12-14,12,10시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1098번지 ,기타,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-12-14 08:00:00,2024-12-14,12,08시,7-토,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 982번지 ,아파트,,폭력
경기고양경찰서,원당지구대,2024-12-14 06:00:00,2024-12-14,12,06시,7-토,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 585-9번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-14 03:00:00,2024-12-14,12,03시,7-토,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 408-44번지 ,기타,,폭력
경기고양경찰서,도래울지구대,2024-12-14 00:30:00,2024-12-14,12,00시,7-토,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 1010번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-12-13 21:50:00,2024-12-13,12,21시,6-금,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 367번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-13 21:40:00,2024-12-13,12,21시,6-금,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 410-7번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-13 20:50:00,2024-12-13,12,20시,6-금,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 614번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-12-13 20:44:00,2024-12-13,12,20시,6-금,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,서점,,폭력
경기고양경찰서,신도지구대,2024-12-13 20:40:00,2024-12-13,12,20시,6-금,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 915번지 ,기타,기타(약취유인),폭력
경기고양경찰서,원당지구대,2024-12-13 19:50:00,2024-12-13,12,19시,6-금,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 697-14번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-12-13 18:00:00,2024-12-13,12,18시,6-금,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 351-6번지 ,기타,,폭력
경기고양경찰서,행신지구대,2024-12-13 13:30:00,2024-12-13,12,13시,6-금,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 746-3번지 ,기타,기타(기타절도),절도
경기고양경찰서,행신3파출소,2024-12-13 08:40:00,2024-12-13,12,08시,6-금,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 958번지 ,기타,자전거절도,절도
경기고양경찰서,행신3파출소,2024-12-13 02:17:00,2024-12-13,12,02시,6-금,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1081-2번지 ,기타,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-12-13 00:00:00,2024-12-13,12,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 968번지 ,기타,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-12-13 00:00:00,2024-12-13,12,00시,6-금,경기,고양시,덕양구,오금동,고양시 덕양구 오금동 687번지 ,기타가옥(공가.해상가옥),,폭력
경기고양경찰서,도래울지구대,2024-12-12 22:00:00,2024-12-12,12,22시,5-목,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 615번지 ,기타,,폭력
경기고양경찰서,도래울지구대,2024-12-12 20:20:00,2024-12-12,12,20시,5-목,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 368-2번지 ,아파트,,폭력
경기고양경찰서,원당지구대,2024-12-12 17:33:00,2024-12-12,12,17시,5-목,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 698-2번지 ,기타,,폭력
경기고양경찰서,도래울지구대,2024-12-12 16:50:00,2024-12-12,12,16시,5-목,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 1010번지 ,아파트,기타(약취유인),폭력
경기고양경찰서,화전파출소,2024-12-12 15:00:00,2024-12-12,12,15시,5-목,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 501번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-12 10:00:00,2024-12-12,12,10시,5-목,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 729번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-12-12 09:30:00,2024-12-12,12,09시,5-목,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 851번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-12-12 08:50:00,2024-12-12,12,08시,5-목,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 332번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-12-12 08:25:00,2024-12-12,12,08시,5-목,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1000-1번지 ,오피스텔,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-12-12 00:30:00,2024-12-12,12,00시,5-목,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 858번지 ,아파트,,폭력
경기고양경찰서,도래울지구대,2024-12-12 00:00:00,2024-12-12,12,00시,5-목,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 90-13번지 ,기타,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-12-11 22:40:00,2024-12-11,12,22시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 858번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-12-11 16:57:00,2024-12-11,12,16시,4-수,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 352-7번지 ,일반주택,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-12-11 15:00:00,2024-12-11,12,15시,4-수,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 600번지 ,아파트,강제추행,강간/강제추행
경기고양경찰서,화정지구대,2024-12-11 15:00:00,2024-12-11,12,15시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 972번지 ,기타,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-12-11 14:18:00,2024-12-11,12,14시,4-수,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 524번지 ,기타,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-12-11 08:55:00,2024-12-11,12,08시,4-수,경기,고양시,덕양구,오금동,고양시 덕양구 오금동 619번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-11 08:40:00,2024-12-11,12,08시,4-수,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 869번지 ,기타,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-12-11 08:20:00,2024-12-11,12,08시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1148-1번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-11 04:54:00,2024-12-11,12,04시,4-수,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 722-3번지 ,상점,상점물건채기,절도
경기고양경찰서,행신3파출소,2024-12-11 04:15:00,2024-12-11,12,04시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1082-2번지 ,기타,기타(기타절도),절도
경기고양경찰서,행신3파출소,2024-12-11 03:45:00,2024-12-11,12,03시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 783번지 ,기타,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-12-11 03:44:00,2024-12-11,12,03시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 757-1번지 ,기타,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-12-11 01:00:00,2024-12-11,12,01시,4-수,경기,고양시,덕양구,덕은동,고양시 덕양구 덕은동 425-28번지 ,기타,,폭력
경기고양경찰서,행신지구대,2024-12-11 00:20:00,2024-12-11,12,00시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 997번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-11 00:00:00,2024-12-11,12,00시,4-수,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 726번지 ,아파트,,폭력
경기고양경찰서,관산파출소,2024-12-10 23:44:00,2024-12-10,12,23시,3-화,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 1015번지 ,기타,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-12-10 22:45:00,2024-12-10,12,22시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 968-4번지 ,기타,,폭력
경기고양경찰서,도래울지구대,2024-12-10 22:30:00,2024-12-10,12,22시,3-화,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 727번지 ,기타,,폭력
경기고양경찰서,화전파출소,2024-12-10 21:55:00,2024-12-10,12,21시,3-화,경기,고양시,덕양구,덕은동,고양시 덕양구 덕은동 718번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-10 21:38:00,2024-12-10,12,21시,3-화,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 577-5번지 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,관산파출소,2024-12-10 20:30:00,2024-12-10,12,20시,3-화,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 537-6번지 ,기타,,폭력
경기고양경찰서,도래울지구대,2024-12-10 19:14:00,2024-12-10,12,19시,3-화,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 630번지 ,기타,,폭력
경기고양경찰서,행신3파출소,2024-12-10 19:00:00,2024-12-10,12,19시,3-화,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 788번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-12-10 13:00:00,2024-12-10,12,13시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 979번지 ,기타,,폭력
경기고양경찰서,관산파출소,2024-12-10 12:20:00,2024-12-10,12,12시,3-화,경기,고양시,덕양구,대자동,고양시 덕양구 대자동 1150-14번지 ,기타,기타(기타절도),절도
경기고양경찰서,고양파출소,2024-12-10 08:44:00,2024-12-10,12,08시,3-화,경기,고양시,덕양구,벽제동,고양시 덕양구 벽제동 ,기타,,폭력
경기고양경찰서,신도지구대,2024-12-10 08:30:00,2024-12-10,12,08시,3-화,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 326-1번지 ,기타,자전거절도,절도
경기고양경찰서,행신3파출소,2024-12-10 01:10:00,2024-12-10,12,01시,3-화,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 911번지 ,노상,,폭력
경기고양경찰서,행신3파출소,2024-12-10 00:55:00,2024-12-10,12,00시,3-화,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 791번지 ,아파트,,폭력
경기고양경찰서,신도지구대,2024-12-10 00:41:00,2024-12-10,12,00시,3-화,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 968번지 ,아파트,,폭력
경기고양경찰서,관산파출소,2024-12-10 00:35:00,2024-12-10,12,00시,3-화,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 694-8번지 ,기타,,폭력
경기고양경찰서,행신지구대,2024-12-10 00:00:00,2024-12-10,12,00시,3-화,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 982번지 ,아파트,,폭력
경기고양경찰서,신도지구대,2024-12-09 23:10:00,2024-12-09,12,23시,2-월,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 904번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-12-09 23:00:00,2024-12-09,12,23시,2-월,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 961번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-09 22:40:00,2024-12-09,12,22시,2-월,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 585번지 ,주점,,폭력
경기고양경찰서,행신지구대,2024-12-09 15:00:00,2024-12-09,12,15시,2-월,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 292-14번지 ,기타,기타(기타절도),절도
경기고양경찰서,고양파출소,2024-12-09 14:55:00,2024-12-09,12,14시,2-월,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 682번지 ,기타,,폭력
경기고양경찰서,행신지구대,2024-12-09 13:15:00,2024-12-09,12,13시,2-월,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 292-14번지 ,기타,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-12-09 13:00:00,2024-12-09,12,13시,2-월,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 967-2번지 ,기타,기타(기타절도),절도
경기고양경찰서,도래울지구대,2024-12-09 13:00:00,2024-12-09,12,13시,2-월,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 621-4번지 ,노상,,폭력
경기고양경찰서,신도지구대,2024-12-09 12:39:00,2024-12-09,12,12시,2-월,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,관산파출소,2024-12-09 11:00:00,2024-12-09,12,11시,2-월,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 667-7번지 ,기타,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-12-09 10:32:00,2024-12-09,12,10시,2-월,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 704번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-12-09 10:20:00,2024-12-09,12,10시,2-월,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 337-6번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-12-09 08:34:00,2024-12-09,12,08시,2-월,경기,고양시,덕양구,행주외동,고양시 덕양구 행주외동 ,노상,,폭력
경기고양경찰서,화정지구대,2024-12-09 05:00:00,2024-12-09,12,05시,2-월,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 967-1번지 ,기타,교육·종교시설털이,절도
경기고양경찰서,화정지구대,2024-12-09 00:00:00,2024-12-09,12,00시,2-월,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 936번지 ,아파트,,폭력
